language,wals,metric,algorithm,value,run_id
SIRIANO,sri,del-verses,bz2,0.8202851494770788,8
SIRIANO,sri,del-verses,bz2,0.8135263779831914,9
SPANISH,spa,del-verses,bz2,0.8230027776855572,0
SPANISH,spa,del-verses,bz2,0.8180339298164072,1
SPANISH,spa,del-verses,bz2,0.8230581100671736,2
SPANISH,spa,del-verses,bz2,0.822670783395859,3
SPANISH,spa,del-verses,bz2,0.8237995639808329,4
SPANISH,spa,del-verses,bz2,0.8230581100671736,5
SPANISH,spa,del-verses,bz2,0.8173256753317176,6
SPANISH,spa,del-verses,bz2,0.8195721700253422,7
SPANISH,spa,del-verses,bz2,0.8226486504432123,8
SPANISH,spa,del-verses,bz2,0.8170932793289288,9
TENHARIM,[pah],del-verses,bz2,0.8046084359174603,0
TENHARIM,[pah],del-verses,bz2,0.7982963923128326,1
TENHARIM,[pah],del-verses,bz2,0.7956797926042816,2
TENHARIM,[pah],del-verses,bz2,0.8145998212661122,3
TENHARIM,[pah],del-verses,bz2,0.8013477501268045,4
TENHARIM,[pah],del-verses,bz2,0.8032800083731191,5
TENHARIM,[pah],del-verses,bz2,0.805944914537828,6
TENHARIM,[pah],del-verses,bz2,0.805558462888565,7
TENHARIM,[pah],del-verses,bz2,0.8071525759417746,8
TENHARIM,[pah],del-verses,bz2,0.8088835572874314,9
TERÊNA,trn,del-verses,bz2,0.8009509421371174,0
TERÊNA,trn,del-verses,bz2,0.7963259896378819,1
TERÊNA,trn,del-verses,bz2,0.7944630328195527,2
TERÊNA,trn,del-verses,bz2,0.8017202228133429,3
TERÊNA,trn,del-verses,bz2,0.8008767946020594,4
TERÊNA,trn,del-verses,bz2,0.8024246243963927,5
TERÊNA,trn,del-verses,bz2,0.7987821267366743,6
TERÊNA,trn,del-verses,bz2,0.8002650774378319,7
TERÊNA,trn,del-verses,bz2,0.8003577618566543,8
TERÊNA,trn,del-verses,bz2,0.8059929745210532,9
TICUNA,tic,del-verses,bz2,0.7850069349472847,0
TICUNA,tic,del-verses,bz2,0.7891873017720488,1
TICUNA,tic,del-verses,bz2,0.7912920340248882,2
TICUNA,tic,del-verses,bz2,0.7868109911640042,3
TICUNA,tic,del-verses,bz2,0.7905451935480742,4
TICUNA,tic,del-verses,bz2,0.7856761816083259,5
TICUNA,tic,del-verses,bz2,0.7863745259502818,6
TICUNA,tic,del-verses,bz2,0.7910107564427116,7
TICUNA,tic,del-verses,bz2,0.7864230220851398,8
TICUNA,tic,del-verses,bz2,0.7911271471663709,9
TUCANO,tuc,del-verses,bz2,0.8210721645035656,0
TUCANO,tuc,del-verses,bz2,0.8126678965595365,1
TUCANO,tuc,del-verses,bz2,0.8234240649038203,2
TUCANO,tuc,del-verses,bz2,0.8246971119094626,3
TUCANO,tuc,del-verses,bz2,0.8184937048904425,4
TUCANO,tuc,del-verses,bz2,0.8234995846414431,5
TUCANO,tuc,del-verses,bz2,0.8154405497836898,6
TUCANO,tuc,del-verses,bz2,0.8206082575438823,7
TUCANO,tuc,del-verses,bz2,0.8125384341521831,8
TUCANO,tuc,del-verses,bz2,0.8172314464187461,9
TUYÚCA,tuy,del-verses,bz2,0.8217891960353703,0
TUYÚCA,tuy,del-verses,bz2,0.8211501144537015,1
TUYÚCA,tuy,del-verses,bz2,0.8193955450203925,2
TUYÚCA,tuy,del-verses,bz2,0.8203599772254564,3
TUYÚCA,tuy,del-verses,bz2,0.8209758194768827,4
TUYÚCA,tuy,del-verses,bz2,0.8259257968185357,5
TUYÚCA,tuy,del-verses,bz2,0.8253680528927156,6
TUYÚCA,tuy,del-verses,bz2,0.8233927098221029,7
TUYÚCA,tuy,del-verses,bz2,0.8246011549947131,8
TUYÚCA,tuy,del-verses,bz2,0.8187099847782386,9
WANANA,gno,del-verses,bz2,0.7997928123305709,0
WANANA,gno,del-verses,bz2,0.7995023623266981,1
WANANA,gno,del-verses,bz2,0.7987665556502207,2
WANANA,gno,del-verses,bz2,0.8045077840601038,3
WANANA,gno,del-verses,bz2,0.8028812640384169,4
WANANA,gno,del-verses,bz2,0.799192548989234,5
WANANA,gno,del-verses,bz2,0.8019518240260243,6
WANANA,gno,del-verses,bz2,0.7995410889938812,7
WANANA,gno,del-verses,bz2,0.7959104639454728,8
WANANA,gno,del-verses,bz2,0.7960363256138177,9
WAPISHANA,wps,del-verses,bz2,0.7901106798907576,0
WAPISHANA,wps,del-verses,bz2,0.7968664654305017,1
WAPISHANA,wps,del-verses,bz2,0.7955919697187485,2
WAPISHANA,wps,del-verses,bz2,0.8006612045421877,3
WAPISHANA,wps,del-verses,bz2,0.7984955200996599,4
WAPISHANA,wps,del-verses,bz2,0.7967706386852571,5
WAPISHANA,wps,del-verses,bz2,0.7958602846054333,6
WAPISHANA,wps,del-verses,bz2,0.793685017488381,7
WAPISHANA,wps,del-verses,bz2,0.7986680082411001,8
WAPISHANA,wps,del-verses,bz2,0.7984284413779886,9
XAVANTE,xav,del-verses,bz2,0.8184933952159943,0
XAVANTE,xav,del-verses,bz2,0.8103217105002182,1
XAVANTE,xav,del-verses,bz2,0.8212225792375739,2
XAVANTE,xav,del-verses,bz2,0.8192867626641279,3
XAVANTE,xav,del-verses,bz2,0.8212701812844619,4
XAVANTE,xav,del-verses,bz2,0.8137728588995994,5
XAVANTE,xav,del-verses,bz2,0.805006148597723,6
XAVANTE,xav,del-verses,bz2,0.8115117616724186,7
XAVANTE,xav,del-verses,bz2,0.8208655638859138,8
XAVANTE,xav,del-verses,bz2,0.8131143639176485,9
YAMINÁWA,yam,del-verses,bz2,0.8073596986100673,0
YAMINÁWA,yam,del-verses,bz2,0.8109843692026676,1
YAMINÁWA,yam,del-verses,bz2,0.8064463957835852,2
YAMINÁWA,yam,del-verses,bz2,0.8076926735988889,3
YAMINÁWA,yam,del-verses,bz2,0.8067222893457517,4
YAMINÁWA,yam,del-verses,bz2,0.8073501850389581,5
YAMINÁWA,yam,del-verses,bz2,0.8028978337598585,6
YAMINÁWA,yam,del-verses,bz2,0.8072835900411938,7
YAMINÁWA,yam,del-verses,bz2,0.8047244394128223,8
YAMINÁWA,yam,del-verses,bz2,0.8067983979146253,9
YANOMAMI,[guu],del-verses,bz2,0.7942953234812967,0
YANOMAMI,[guu],del-verses,bz2,0.791032636013855,1
YANOMAMI,[guu],del-verses,bz2,0.7938657819939864,2
YANOMAMI,[guu],del-verses,bz2,0.791562708487557,3
YANOMAMI,[guu],del-verses,bz2,0.78389493598004,4
YANOMAMI,[guu],del-verses,bz2,0.79116058454199,5
YANOMAMI,[guu],del-verses,bz2,0.7896252022043704,6
YANOMAMI,[guu],del-verses,bz2,0.7855948235681188,7
YANOMAMI,[guu],del-verses,bz2,0.7871302059057385,8
YANOMAMI,[guu],del-verses,bz2,0.7923395388369479,9
ANCIENT_GREEK,[grc],del-verses,none,0.7969184708158568,0
ANCIENT_GREEK,[grc],del-verses,none,0.7990721518451044,1
ANCIENT_GREEK,[grc],del-verses,none,0.7975151463796974,2
ANCIENT_GREEK,[grc],del-verses,none,0.801857814684574,3
ANCIENT_GREEK,[grc],del-verses,none,0.7981965569348529,4
ANCIENT_GREEK,[grc],del-verses,none,0.8044634156674999,5
ANCIENT_GREEK,[grc],del-verses,none,0.8022285302715757,6
ANCIENT_GREEK,[grc],del-verses,none,0.8014835684729342,7
ANCIENT_GREEK,[grc],del-verses,none,0.8019884477961841,8
ANCIENT_GREEK,[grc],del-verses,none,0.8025710008614724,9
APALAÍ,apl,del-verses,none,0.8006413705254517,0
APALAÍ,apl,del-verses,none,0.803533492258258,1
APALAÍ,apl,del-verses,none,0.8029678272722827,2
APALAÍ,apl,del-verses,none,0.800169274183773,3
APALAÍ,apl,del-verses,none,0.8034739485755237,4
APALAÍ,apl,del-verses,none,0.7926561373587698,5
APALAÍ,apl,del-verses,none,0.7981703076919805,6
APALAÍ,apl,del-verses,none,0.7948783926608158,7
APALAÍ,apl,del-verses,none,0.7994079656688138,8
APALAÍ,apl,del-verses,none,0.7987147070769793,9
APINAYÉ,api,del-verses,none,0.801279143417706,0
APINAYÉ,api,del-verses,none,0.8026638990280027,1
APINAYÉ,api,del-verses,none,0.8014378425900829,2
APINAYÉ,api,del-verses,none,0.8028380467923808,3
APINAYÉ,api,del-verses,none,0.8006864792518388,4
APINAYÉ,api,del-verses,none,0.7934270454286914,5
APINAYÉ,api,del-verses,none,0.8014055409886256,6
APINAYÉ,api,del-verses,none,0.8093699923740132,7
APINAYÉ,api,del-verses,none,0.8010080908489563,8
APINAYÉ,api,del-verses,none,0.8043506043910517,9
APURINÃ,apu,del-verses,none,0.8042311974896245,0
APURINÃ,apu,del-verses,none,0.7985077774403617,1
APURINÃ,apu,del-verses,none,0.8012513918412795,2
APURINÃ,apu,del-verses,none,0.8033222829571144,3
APURINÃ,apu,del-verses,none,0.7987418598373655,4
APURINÃ,apu,del-verses,none,0.8021877214292945,5
APURINÃ,apu,del-verses,none,0.8020822789081216,6
APURINÃ,apu,del-verses,none,0.7970632149002935,7
APURINÃ,apu,del-verses,none,0.7951842291729933,8
APURINÃ,apu,del-verses,none,0.8038410601612849,9
ASHENINKA,cax,del-verses,none,0.7976236752356155,0
ASHENINKA,cax,del-verses,none,0.7954038162993387,1
ASHENINKA,cax,del-verses,none,0.7998264207219431,2
ASHENINKA,cax,del-verses,none,0.7964697397533218,3
ASHENINKA,cax,del-verses,none,0.800107570256824,4
ASHENINKA,cax,del-verses,none,0.804645079271945,5
ASHENINKA,cax,del-verses,none,0.8006478663195081,6
ASHENINKA,cax,del-verses,none,0.7999388805358955,7
ASHENINKA,cax,del-verses,none,0.7988485092962705,8
ASHENINKA,cax,del-verses,none,0.801858031708778,9
BAKAIRI,bki,del-verses,none,0.8013113777485852,0
BAKAIRI,bki,del-verses,none,0.7940212783832705,1
BAKAIRI,bki,del-verses,none,0.800593442347496,2
BAKAIRI,bki,del-verses,none,0.8039272593961705,3
BAKAIRI,bki,del-verses,none,0.7988062414554231,4
BAKAIRI,bki,del-verses,none,0.8010287861545394,5
BAKAIRI,bki,del-verses,none,0.8010688836104513,6
BAKAIRI,bki,del-verses,none,0.7996979324987971,7
BAKAIRI,bki,del-verses,none,0.7964156693220094,8
BAKAIRI,bki,del-verses,none,0.8011624443409124,9
BORÔRO,brr,del-verses,none,0.7997555160605141,0
BORÔRO,brr,del-verses,none,0.7979019463349083,1
BORÔRO,brr,del-verses,none,0.7977875070440852,2
BORÔRO,brr,del-verses,none,0.8049798430794572,3
BORÔRO,brr,del-verses,none,0.7987116910139148,4
BORÔRO,brr,del-verses,none,0.8020165590185964,5
BORÔRO,brr,del-verses,none,0.7923308335861979,6
BORÔRO,brr,del-verses,none,0.8020651090207638,7
BORÔRO,brr,del-verses,none,0.8060496770557891,8
BORÔRO,brr,del-verses,none,0.8036013698036326,9
CANELA,cnl,del-verses,none,0.7982028695262786,0
CANELA,cnl,del-verses,none,0.7932159811760663,1
CANELA,cnl,del-verses,none,0.798946441347881,2
CANELA,cnl,del-verses,none,0.7997693274971207,3
CANELA,cnl,del-verses,none,0.8003526182816221,4
CANELA,cnl,del-verses,none,0.8013407426134401,5
CANELA,cnl,del-verses,none,0.805038773139542,6
CANELA,cnl,del-verses,none,0.7973551976496521,7
CANELA,cnl,del-verses,none,0.799333098695114,8
CANELA,cnl,del-verses,none,0.8007062279923396,9
CULINA,cul,del-verses,none,0.8005872773188268,0
CULINA,cul,del-verses,none,0.7978377233817956,1
CULINA,cul,del-verses,none,0.7937492020688602,2
CULINA,cul,del-verses,none,0.7997558719947189,3
CULINA,cul,del-verses,none,0.8001637899627269,4
CULINA,cul,del-verses,none,0.7974017805152221,5
CULINA,cul,del-verses,none,0.7981039599181673,6
CULINA,cul,del-verses,none,0.7978283817489406,7
CULINA,cul,del-verses,none,0.8057111629398741,8
CULINA,cul,del-verses,none,0.8005903911964452,9
DESANO,des,del-verses,none,0.8003582468031153,0
DESANO,des,del-verses,none,0.803685432076704,1
DESANO,des,del-verses,none,0.8038534932254339,2
DESANO,des,del-verses,none,0.8059106467801399,3
DESANO,des,del-verses,none,0.796116298314921,4
DESANO,des,del-verses,none,0.800047652781412,5
DESANO,des,del-verses,none,0.7989031350849986,6
DESANO,des,del-verses,none,0.8018048490959799,7
DESANO,des,del-verses,none,0.7940931824612236,8
DESANO,des,del-verses,none,0.7959695107293215,9
ENGLISH,eng,del-verses,none,0.8008392813653309,0
ENGLISH,eng,del-verses,none,0.8028500596364363,1
ENGLISH,eng,del-verses,none,0.8025315823326277,2
ENGLISH,eng,del-verses,none,0.793033465095512,3
ENGLISH,eng,del-verses,none,0.8002429170023168,4
ENGLISH,eng,del-verses,none,0.7967053210688348,5
ENGLISH,eng,del-verses,none,0.8005863729181888,6
ENGLISH,eng,del-verses,none,0.8006269631627918,7
ENGLISH,eng,del-verses,none,0.8028687935954839,8
ENGLISH,eng,del-verses,none,0.7959559627069321,9
FRENCH,fre,del-verses,none,0.8026797908632007,0
FRENCH,fre,del-verses,none,0.7979988809135596,1
FRENCH,fre,del-verses,none,0.7978424494756539,2
FRENCH,fre,del-verses,none,0.7994007472609457,3
FRENCH,fre,del-verses,none,0.802995662035895,4
FRENCH,fre,del-verses,none,0.8049179637440059,5
FRENCH,fre,del-verses,none,0.7970091512391175,6
FRENCH,fre,del-verses,none,0.799990373449975,7
FRENCH,fre,del-verses,none,0.7990517848225406,8
FRENCH,fre,del-verses,none,0.7969911014578207,9
GERMANY,ger,del-verses,none,0.7969543147208121,0
GERMANY,ger,del-verses,none,0.7999587451346164,1
GERMANY,ger,del-verses,none,0.7987270781391066,2
GERMANY,ger,del-verses,none,0.7987928467650804,3
GERMANY,ger,del-verses,none,0.8031186286643588,4
GERMANY,ger,del-verses,none,0.7997016495967187,5
GERMANY,ger,del-verses,none,0.800123166699551,6
GERMANY,ger,del-verses,none,0.7994236276778294,7
GERMANY,ger,del-verses,none,0.796263744148087,8
GERMANY,ger,del-verses,none,0.7966972191829145,9
GUAJAJARA,gjj,del-verses,none,0.7990246561542058,0
GUAJAJARA,gjj,del-verses,none,0.8094543146113546,1
GUAJAJARA,gjj,del-verses,none,0.8009153120703545,2
GUAJAJARA,gjj,del-verses,none,0.7973996580948881,3
GUAJAJARA,gjj,del-verses,none,0.7998388802348829,4
GUAJAJARA,gjj,del-verses,none,0.8012171959985717,5
GUAJAJARA,gjj,del-verses,none,0.7971719513604615,6
GUAJAJARA,gjj,del-verses,none,0.8056764528810939,7
GUAJAJARA,gjj,del-verses,none,0.7993593160517722,8
GUAJAJARA,gjj,del-verses,none,0.7984243383998082,9
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.7948123427320344,0
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.7965532183392503,1
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.7952101847558086,2
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.8016187355718916,3
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.7965836266467999,4
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.8011879512149386,5
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.8045227289428806,6
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.7937733922240889,7
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.7999285404772584,8
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.8000577757843443,9
GUARANI_MBYA,[gun],del-verses,none,0.7966996550102817,0
GUARANI_MBYA,[gun],del-verses,none,0.7952777762042067,1
GUARANI_MBYA,[gun],del-verses,none,0.7940315079279657,2
GUARANI_MBYA,[gun],del-verses,none,0.8009143077262968,3
GUARANI_MBYA,[gun],del-verses,none,0.8008604915961864,4
GUARANI_MBYA,[gun],del-verses,none,0.7982943119182901,5
GUARANI_MBYA,[gun],del-verses,none,0.7990477377398358,6
GUARANI_MBYA,[gun],del-verses,none,0.8025939374713217,7
GUARANI_MBYA,[gun],del-verses,none,0.7988098137961899,8
GUARANI_MBYA,[gun],del-verses,none,0.7994839316365202,9
GUARANI_PARAGUAY,gua,del-verses,none,0.8010021849604457,0
GUARANI_PARAGUAY,gua,del-verses,none,0.7979913156297093,1
GUARANI_PARAGUAY,gua,del-verses,none,0.8026848202261387,2
GUARANI_PARAGUAY,gua,del-verses,none,0.8005892305179496,3
GUARANI_PARAGUAY,gua,del-verses,none,0.8041948775158633,4
GUARANI_PARAGUAY,gua,del-verses,none,0.80279576321069,5
GUARANI_PARAGUAY,gua,del-verses,none,0.7995845801578472,6
GUARANI_PARAGUAY,gua,del-verses,none,0.8040284630390365,7
GUARANI_PARAGUAY,gua,del-verses,none,0.7969989922678903,8
GUARANI_PARAGUAY,gua,del-verses,none,0.7982840818389416,9
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.8033807216187042,0
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.8057309968382291,1
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.7969500011483429,2
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.7984020170005792,3
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.8002266063403841,4
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.8019082907808477,5
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.7969627605143556,6
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.7987694867417428,7
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.8039217187376394,8
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.7960032561902064,9
HIXKARYÁNA,hix,del-verses,none,0.8007345298516754,0
HIXKARYÁNA,hix,del-verses,none,0.796752086765434,1
HIXKARYÁNA,hix,del-verses,none,0.7956620178290691,2
HIXKARYÁNA,hix,del-verses,none,0.806779852399165,3
HIXKARYÁNA,hix,del-verses,none,0.7941231821327134,4
HIXKARYÁNA,hix,del-verses,none,0.8024108908454476,5
HIXKARYÁNA,hix,del-verses,none,0.7998181770804682,6
HIXKARYÁNA,hix,del-verses,none,0.8065583642885888,7
HIXKARYÁNA,hix,del-verses,none,0.8003465637494898,8
HIXKARYÁNA,hix,del-verses,none,0.8031187842184655,9
JAMAMADI,jmm,del-verses,none,0.7994058470056039,0
JAMAMADI,jmm,del-verses,none,0.801023763619132,1
JAMAMADI,jmm,del-verses,none,0.7982780565995744,2
JAMAMADI,jmm,del-verses,none,0.8021890636838986,3
JAMAMADI,jmm,del-verses,none,0.7966926483569519,4
JAMAMADI,jmm,del-verses,none,0.7916438482909349,5
JAMAMADI,jmm,del-verses,none,0.8026466815204916,6
JAMAMADI,jmm,del-verses,none,0.8001735446877571,7
JAMAMADI,jmm,del-verses,none,0.8017389477790531,8
JAMAMADI,jmm,del-verses,none,0.7986031403086294,9
KAAPOR,urk,del-verses,none,0.7932143980890966,0
KAAPOR,urk,del-verses,none,0.7980271816542442,1
KAAPOR,urk,del-verses,none,0.803366072667111,2
KAAPOR,urk,del-verses,none,0.801911241782743,3
KAAPOR,urk,del-verses,none,0.7965858840804285,4
KAAPOR,urk,del-verses,none,0.8021260830877601,5
KAAPOR,urk,del-verses,none,0.800612043969726,6
KAAPOR,urk,del-verses,none,0.805651510486624,7
KAAPOR,urk,del-verses,none,0.8039277050550299,8
KAAPOR,urk,del-verses,none,0.8005409940893267,9
KADIWÉU,kdw,del-verses,none,0.7998307900732582,0
KADIWÉU,kdw,del-verses,none,0.802451920388353,1
KADIWÉU,kdw,del-verses,none,0.801080923114112,2
KADIWÉU,kdw,del-verses,none,0.8035505221515277,3
KADIWÉU,kdw,del-verses,none,0.8047555565978342,4
KADIWÉU,kdw,del-verses,none,0.8022318392469617,5
KADIWÉU,kdw,del-verses,none,0.8028253367512055,6
KADIWÉU,kdw,del-verses,none,0.8016130865297714,7
KADIWÉU,kdw,del-verses,none,0.8002042064361107,8
KADIWÉU,kdw,del-verses,none,0.7999354188126081,9
KAIGANG,kng,del-verses,none,0.7974695735719369,0
KAIGANG,kng,del-verses,none,0.8007230460959505,1
KAIGANG,kng,del-verses,none,0.7997904622749877,2
KAIGANG,kng,del-verses,none,0.8049044042856572,3
KAIGANG,kng,del-verses,none,0.7971313063925449,4
KAIGANG,kng,del-verses,none,0.7958393136934783,5
KAIGANG,kng,del-verses,none,0.7976081691523823,6
KAIGANG,kng,del-verses,none,0.8068635350329693,7
KAIGANG,kng,del-verses,none,0.8044510323021665,8
KAIGANG,kng,del-verses,none,0.799062248208241,9
KAIWÁ,kaw,del-verses,none,0.800841107440845,0
KAIWÁ,kaw,del-verses,none,0.7987046323136677,1
KAIWÁ,kaw,del-verses,none,0.8013700406033987,2
KAIWÁ,kaw,del-verses,none,0.8031245084465095,3
KAIWÁ,kaw,del-verses,none,0.7989967555308951,4
KAIWÁ,kaw,del-verses,none,0.8018436604940512,5
KAIWÁ,kaw,del-verses,none,0.79821718410504,6
KAIWÁ,kaw,del-verses,none,0.8023380228616667,7
KAIWÁ,kaw,del-verses,none,0.7994288904676219,8
KAIWÁ,kaw,del-verses,none,0.8042048457883265,9
KARAJÁ,jva,del-verses,none,0.7965523281107866,0
KARAJÁ,jva,del-verses,none,0.7972642367604766,1
KARAJÁ,jva,del-verses,none,0.8007644542881196,2
KARAJÁ,jva,del-verses,none,0.7998886936476278,3
KARAJÁ,jva,del-verses,none,0.7989988078355152,4
KARAJÁ,jva,del-verses,none,0.799046833419026,5
KARAJÁ,jva,del-verses,none,0.8023408234410048,6
KARAJÁ,jva,del-verses,none,0.799908468887897,7
KARAJÁ,jva,del-verses,none,0.8038041912209233,8
KARAJÁ,jva,del-verses,none,0.8030922825712332,9
KASHINAWA,csh,del-verses,none,0.79685981701121,0
KASHINAWA,csh,del-verses,none,0.7963810320341493,1
KASHINAWA,csh,del-verses,none,0.7997587893406707,2
KASHINAWA,csh,del-verses,none,0.8001406052084533,3
KASHINAWA,csh,del-verses,none,0.8042860346300932,4
KASHINAWA,csh,del-verses,none,0.799599194348317,5
KASHINAWA,csh,del-verses,none,0.7974941566010711,6
KASHINAWA,csh,del-verses,none,0.7962941638737543,7
KASHINAWA,csh,del-verses,none,0.8039325014191833,8
KASHINAWA,csh,del-verses,none,0.7992779841738333,9
KAYABÍ,kyz,del-verses,none,0.803221853966128,0
KAYABÍ,kyz,del-verses,none,0.8009061371680695,1
KAYABÍ,kyz,del-verses,none,0.7967369579807779,2
KAYABÍ,kyz,del-verses,none,0.7988852557141016,3
KAYABÍ,kyz,del-verses,none,0.7991623120424681,4
KAYABÍ,kyz,del-verses,none,0.7978540728021062,5
KAYABÍ,kyz,del-verses,none,0.7974362659325909,6
KAYABÍ,kyz,del-verses,none,0.8030588796553242,7
KAYABÍ,kyz,del-verses,none,0.796971048354478,8
KAYABÍ,kyz,del-verses,none,0.7949353510540734,9
KAYAPÓ,kyp,del-verses,none,0.7967662227987549,0
KAYAPÓ,kyp,del-verses,none,0.8058285031351704,1
KAYAPÓ,kyp,del-verses,none,0.7995301771465917,2
KAYAPÓ,kyp,del-verses,none,0.7968090237594718,3
KAYAPÓ,kyp,del-verses,none,0.7960237907493954,4
KAYAPÓ,kyp,del-verses,none,0.8014842056224001,5
KAYAPÓ,kyp,del-verses,none,0.7976469348750459,6
KAYAPÓ,kyp,del-verses,none,0.7974460995978356,7
KAYAPÓ,kyp,del-verses,none,0.8020076942957842,8
KAYAPÓ,kyp,del-verses,none,0.7895559071087457,9
KUBEO,cub,del-verses,none,0.802631070124427,0
KUBEO,cub,del-verses,none,0.8035628460783465,1
KUBEO,cub,del-verses,none,0.801086089837197,2
KUBEO,cub,del-verses,none,0.8093615861552088,3
KUBEO,cub,del-verses,none,0.7965211242447735,4
KUBEO,cub,del-verses,none,0.7957790180996558,5
KUBEO,cub,del-verses,none,0.7905050925422936,6
KUBEO,cub,del-verses,none,0.7987142964999475,7
KUBEO,cub,del-verses,none,0.8007067502195935,8
KUBEO,cub,del-verses,none,0.7972705962077087,9
MACUSHI,mac,del-verses,none,0.7958634641873278,0
MACUSHI,mac,del-verses,none,0.7975385961891643,1
MACUSHI,mac,del-verses,none,0.7978183826905417,2
MACUSHI,mac,del-verses,none,0.8047090220385675,3
MACUSHI,mac,del-verses,none,0.8012493543388429,4
MACUSHI,mac,del-verses,none,0.7957432994719926,5
MACUSHI,mac,del-verses,none,0.8028330176767676,6
MACUSHI,mac,del-verses,none,0.8009659808310376,7
MACUSHI,mac,del-verses,none,0.7998342803030303,8
MACUSHI,mac,del-verses,none,0.7986433941689624,9
MAKUNA,mcn,del-verses,none,0.8020207018029964,0
MAKUNA,mcn,del-verses,none,0.7990638668434699,1
MAKUNA,mcn,del-verses,none,0.7965800463118728,2
MAKUNA,mcn,del-verses,none,0.7971183723553743,3
MAKUNA,mcn,del-verses,none,0.7962990084509273,4
MAKUNA,mcn,del-verses,none,0.7984067924080195,5
MAKUNA,mcn,del-verses,none,0.8015160211372138,6
MAKUNA,mcn,del-verses,none,0.805159617630178,7
MAKUNA,mcn,del-verses,none,0.8007184277712905,8
MAKUNA,mcn,del-verses,none,0.7996200051457637,9
MATSÉS,myr,del-verses,none,0.7964037764517526,0
MATSÉS,myr,del-verses,none,0.7913178598172697,1
MATSÉS,myr,del-verses,none,0.7960647153427871,2
MATSÉS,myr,del-verses,none,0.7971707435591988,3
MATSÉS,myr,del-verses,none,0.7946504497545887,4
MATSÉS,myr,del-verses,none,0.8008061313852731,5
MATSÉS,myr,del-verses,none,0.795957738843167,6
MATSÉS,myr,del-verses,none,0.8077922407587717,7
MATSÉS,myr,del-verses,none,0.7964237212228683,8
MATSÉS,myr,del-verses,none,0.7949024791350496,9
MAXAKALI,max,del-verses,none,0.7979053548945546,0
MAXAKALI,max,del-verses,none,0.7964864652187599,1
MAXAKALI,max,del-verses,none,0.8003201723323891,2
MAXAKALI,max,del-verses,none,0.7974946883852692,3
MAXAKALI,max,del-verses,none,0.8035415683034309,4
MAXAKALI,max,del-verses,none,0.7999783600881335,5
MAXAKALI,max,del-verses,none,0.8040702706956248,6
MAXAKALI,max,del-verses,none,0.7936462267862764,7
MAXAKALI,max,del-verses,none,0.798089785961599,8
MAXAKALI,max,del-verses,none,0.8026685945860875,9
MUNDURUKÚ,muu,del-verses,none,0.7949121509045916,0
MUNDURUKÚ,muu,del-verses,none,0.7945706845223494,1
MUNDURUKÚ,muu,del-verses,none,0.7941212833641111,2
MUNDURUKÚ,muu,del-verses,none,0.8008034272235054,3
MUNDURUKÚ,muu,del-verses,none,0.8010271465773883,4
MUNDURUKÚ,muu,del-verses,none,0.799253091350107,5
MUNDURUKÚ,muu,del-verses,none,0.7941252082650564,6
MUNDURUKÚ,muu,del-verses,none,0.8062649268889076,7
MUNDURUKÚ,muu,del-verses,none,0.8013725378605757,8
MUNDURUKÚ,muu,del-verses,none,0.7999831229259352,9
NADEB,nad,del-verses,none,0.80253113862808,0
NADEB,nad,del-verses,none,0.797498796525904,1
NADEB,nad,del-verses,none,0.8011476490790895,2
NADEB,nad,del-verses,none,0.8020376131164518,3
NADEB,nad,del-verses,none,0.7971407882654197,4
NADEB,nad,del-verses,none,0.7960445143830325,5
NADEB,nad,del-verses,none,0.8072944688735078,6
NADEB,nad,del-verses,none,0.7998632691615325,7
NADEB,nad,del-verses,none,0.7969506595847105,8
NADEB,nad,del-verses,none,0.7973369848827473,9
NAMBIKUÁRA,nmb,del-verses,none,0.7991226458100132,0
NAMBIKUÁRA,nmb,del-verses,none,0.8057624699573018,1
NAMBIKUÁRA,nmb,del-verses,none,0.8038399759419743,2
NAMBIKUÁRA,nmb,del-verses,none,0.8015272550222322,3
NAMBIKUÁRA,nmb,del-verses,none,0.7968254384980918,4
