language,wals,metric,algorithm,value,run_id
APURINÃ,apu,del-verses,none,0.9025120626244222,9
ASHENINKA,cax,del-verses,none,0.8999401029251776,0
ASHENINKA,cax,del-verses,none,0.9007468798513575,1
ASHENINKA,cax,del-verses,none,0.9005610766804797,2
ASHENINKA,cax,del-verses,none,0.8995171562335741,3
ASHENINKA,cax,del-verses,none,0.9030865329372793,4
ASHENINKA,cax,del-verses,none,0.9016441135844121,5
ASHENINKA,cax,del-verses,none,0.9051328125954992,6
ASHENINKA,cax,del-verses,none,0.8991699976774603,7
ASHENINKA,cax,del-verses,none,0.9014485312992776,8
ASHENINKA,cax,del-verses,none,0.8994218098695711,9
BAKAIRI,bki,del-verses,none,0.8997525414149438,0
BAKAIRI,bki,del-verses,none,0.8995157754847973,1
BAKAIRI,bki,del-verses,none,0.8990670658591167,2
BAKAIRI,bki,del-verses,none,0.8985018826710252,3
BAKAIRI,bki,del-verses,none,0.9010948514866609,4
BAKAIRI,bki,del-verses,none,0.9004838426346702,5
BAKAIRI,bki,del-verses,none,0.8991109821203535,6
BAKAIRI,bki,del-verses,none,0.9027140249444364,7
BAKAIRI,bki,del-verses,none,0.901188412217122,8
BAKAIRI,bki,del-verses,none,0.8994890438475227,9
BORÔRO,brr,del-verses,none,0.8996540812345571,0
BORÔRO,brr,del-verses,none,0.894916988165937,1
BORÔRO,brr,del-verses,none,0.9008556937882006,2
BORÔRO,brr,del-verses,none,0.8965208721661103,3
BORÔRO,brr,del-verses,none,0.8955238631930296,4
BORÔRO,brr,del-verses,none,0.898587715115523,5
BORÔRO,brr,del-verses,none,0.8997459794529455,6
BORÔRO,brr,del-verses,none,0.9032571849668386,7
BORÔRO,brr,del-verses,none,0.9029606831678877,8
BORÔRO,brr,del-verses,none,0.8992414062161342,9
CANELA,cnl,del-verses,none,0.9032299107548576,0
CANELA,cnl,del-verses,none,0.899027903771892,1
CANELA,cnl,del-verses,none,0.8988213560436692,2
CANELA,cnl,del-verses,none,0.9037785015210175,3
CANELA,cnl,del-verses,none,0.904809587780306,4
CANELA,cnl,del-verses,none,0.9011115572542041,5
CANELA,cnl,del-verses,none,0.9036297871566971,6
CANELA,cnl,del-verses,none,0.9030878059178403,7
CANELA,cnl,del-verses,none,0.9001135186314313,8
CANELA,cnl,del-verses,none,0.9022864007323357,9
CULINA,cul,del-verses,none,0.8976982216644921,0
CULINA,cul,del-verses,none,0.8964729108216589,1
CULINA,cul,del-verses,none,0.8973245563502863,2
CULINA,cul,del-verses,none,0.9014535580722607,3
CULINA,cul,del-verses,none,0.8966317185801964,4
CULINA,cul,del-verses,none,0.8958657046860744,5
CULINA,cul,del-verses,none,0.8976110330911774,6
CULINA,cul,del-verses,none,0.8993080963931955,7
CULINA,cul,del-verses,none,0.8989998225089757,8
CULINA,cul,del-verses,none,0.9007155690767041,9
DESANO,des,del-verses,none,0.9070068734882474,0
DESANO,des,del-verses,none,0.9026798307475318,1
DESANO,des,del-verses,none,0.8956531728455731,2
DESANO,des,del-verses,none,0.9019650390263516,3
DESANO,des,del-verses,none,0.9008971061572074,4
DESANO,des,del-verses,none,0.8950064565264101,5
DESANO,des,del-verses,none,0.899937668460028,6
DESANO,des,del-verses,none,0.9020926804051337,7
DESANO,des,del-verses,none,0.9043923525795259,8
DESANO,des,del-verses,none,0.8982974767426771,9
ENGLISH,eng,del-verses,none,0.8978843115582282,0
ENGLISH,eng,del-verses,none,0.8967883749539457,1
ENGLISH,eng,del-verses,none,0.8980654064956881,2
ENGLISH,eng,del-verses,none,0.8978437213136252,3
ENGLISH,eng,del-verses,none,0.900007493583619,4
ENGLISH,eng,del-verses,none,0.896950735932358,5
ENGLISH,eng,del-verses,none,0.8977812747834667,6
ENGLISH,eng,del-verses,none,0.8991738324060023,7
ENGLISH,eng,del-verses,none,0.901428152144726,8
ENGLISH,eng,del-verses,none,0.9006506928442521,9
FRENCH,fre,del-verses,none,0.900262925147557,0
FRENCH,fre,del-verses,none,0.8989272413315925,1
FRENCH,fre,del-verses,none,0.9034757862183903,2
FRENCH,fre,del-verses,none,0.9009698749150156,3
FRENCH,fre,del-verses,none,0.8990626146913187,4
FRENCH,fre,del-verses,none,0.900353174054041,5
FRENCH,fre,del-verses,none,0.9006118875859621,6
FRENCH,fre,del-verses,none,0.9022333596057928,7
FRENCH,fre,del-verses,none,0.900338132569627,8
FRENCH,fre,del-verses,none,0.8972636531554026,9
GERMANY,ger,del-verses,none,0.9004382582076256,0
GERMANY,ger,del-verses,none,0.9011377972293472,1
GERMANY,ger,del-verses,none,0.8997476876349004,2
GERMANY,ger,del-verses,none,0.8966446042821354,3
GERMANY,ger,del-verses,none,0.9003964054456423,4
GERMANY,ger,del-verses,none,0.8984980837413977,5
GERMANY,ger,del-verses,none,0.8986236420273478,6
GERMANY,ger,del-verses,none,0.8953860319396364,7
GERMANY,ger,del-verses,none,0.9012274817193114,8
GERMANY,ger,del-verses,none,0.9002917735406839,9
GUAJAJARA,gjj,del-verses,none,0.9031487356238561,0
GUAJAJARA,gjj,del-verses,none,0.8963330590502214,1
GUAJAJARA,gjj,del-verses,none,0.8995485541484889,2
GUAJAJARA,gjj,del-verses,none,0.906329729701756,3
GUAJAJARA,gjj,del-verses,none,0.8973163381307002,4
GUAJAJARA,gjj,del-verses,none,0.9010941998609608,5
GUAJAJARA,gjj,del-verses,none,0.900312751749633,6
GUAJAJARA,gjj,del-verses,none,0.9003369024638904,7
GUAJAJARA,gjj,del-verses,none,0.9024707905736312,8
GUAJAJARA,gjj,del-verses,none,0.8986239268026351,9
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.9012135448737929,0
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.900785294542469,1
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.9046142072680923,2
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.9019534803575003,3
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.903765308682332,4
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.8988873093462467,5
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.8991052355503524,6
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.9023817306888242,7
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.899736207932007,8
GUARANI_EASTERN_BOLIVIAN,crg,del-verses,none,0.90204217125452,9
GUARANI_MBYA,[gun],del-verses,none,0.8992618692891172,0
GUARANI_MBYA,[gun],del-verses,none,0.9006440941045846,1
GUARANI_MBYA,[gun],del-verses,none,0.9033490627496077,2
GUARANI_MBYA,[gun],del-verses,none,0.8996980631858016,3
GUARANI_MBYA,[gun],del-verses,none,0.9011935851172909,4
GUARANI_MBYA,[gun],del-verses,none,0.900547791555966,5
GUARANI_MBYA,[gun],del-verses,none,0.900848028913424,6
GUARANI_MBYA,[gun],del-verses,none,0.8994743013816583,7
GUARANI_MBYA,[gun],del-verses,none,0.8938009482968611,8
GUARANI_MBYA,[gun],del-verses,none,0.8991230803219904,9
GUARANI_PARAGUAY,gua,del-verses,none,0.8981327679350121,0
GUARANI_PARAGUAY,gua,del-verses,none,0.8979786804564688,1
GUARANI_PARAGUAY,gua,del-verses,none,0.9032299817252251,2
GUARANI_PARAGUAY,gua,del-verses,none,0.9020465898900124,3
GUARANI_PARAGUAY,gua,del-verses,none,0.9006967835779729,4
GUARANI_PARAGUAY,gua,del-verses,none,0.8993130780206539,5
GUARANI_PARAGUAY,gua,del-verses,none,0.9001821313996382,6
GUARANI_PARAGUAY,gua,del-verses,none,0.8984193706451027,7
GUARANI_PARAGUAY,gua,del-verses,none,0.8971866708167561,8
GUARANI_PARAGUAY,gua,del-verses,none,0.9028879075228589,9
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.9000763010087555,0
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.8981062548964067,1
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.8963531180062725,2
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.900288106484565,3
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.8983690978362667,4
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.9015308687341943,5
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.9019391684465983,6
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.9001554090780337,7
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.8988003644074933,8
GUARANI_WESTERN_BOLIVIAN,[gnw],del-verses,none,0.9010383572061071,9
HIXKARYÁNA,hix,del-verses,none,0.8977680368046649,0
HIXKARYÁNA,hix,del-verses,none,0.8994994079174038,1
HIXKARYÁNA,hix,del-verses,none,0.8962045913182451,2
HIXKARYÁNA,hix,del-verses,none,0.9055953976797311,3
HIXKARYÁNA,hix,del-verses,none,0.9019574916543859,4
HIXKARYÁNA,hix,del-verses,none,0.9017736420462606,5
HIXKARYÁNA,hix,del-verses,none,0.900711078169379,6
HIXKARYÁNA,hix,del-verses,none,0.9025278597299872,7
HIXKARYÁNA,hix,del-verses,none,0.8977318459369237,8
HIXKARYÁNA,hix,del-verses,none,0.8985685787991001,9
JAMAMADI,jmm,del-verses,none,0.8952205192837156,0
JAMAMADI,jmm,del-verses,none,0.9012470711208136,1
JAMAMADI,jmm,del-verses,none,0.9024298756929909,2
JAMAMADI,jmm,del-verses,none,0.9022273235358105,3
JAMAMADI,jmm,del-verses,none,0.9046054358997442,4
JAMAMADI,jmm,del-verses,none,0.8988839626203747,5
JAMAMADI,jmm,del-verses,none,0.8983788325493814,6
JAMAMADI,jmm,del-verses,none,0.9020172694468825,7
JAMAMADI,jmm,del-verses,none,0.8997616886348234,8
JAMAMADI,jmm,del-verses,none,0.8971885260454567,9
KAAPOR,urk,del-verses,none,0.9007348587629878,0
KAAPOR,urk,del-verses,none,0.9059519499808842,1
KAAPOR,urk,del-verses,none,0.9014639658689908,2
KAAPOR,urk,del-verses,none,0.8976983222078243,3
KAAPOR,urk,del-verses,none,0.9015468573961234,4
KAAPOR,urk,del-verses,none,0.9020002232996241,5
KAAPOR,urk,del-verses,none,0.8993747610524856,6
KAAPOR,urk,del-verses,none,0.9037950786116177,7
KAAPOR,urk,del-verses,none,0.9009513917318239,8
KAAPOR,urk,del-verses,none,0.9062276911833865,9
KADIWÉU,kdw,del-verses,none,0.9036982651472649,0
KADIWÉU,kdw,del-verses,none,0.9000867696959092,1
KADIWÉU,kdw,del-verses,none,0.8991270716039406,2
KADIWÉU,kdw,del-verses,none,0.9046254922511595,3
KADIWÉU,kdw,del-verses,none,0.9042214088440148,4
KADIWÉU,kdw,del-verses,none,0.9000615144829627,5
KADIWÉU,kdw,del-verses,none,0.9010338401814045,6
KADIWÉU,kdw,del-verses,none,0.9052171858116214,7
KADIWÉU,kdw,del-verses,none,0.9015443562716812,8
KADIWÉU,kdw,del-verses,none,0.8986129476261002,9
KAIGANG,kng,del-verses,none,0.9014444478375566,0
KAIGANG,kng,del-verses,none,0.9025555615587539,1
KAIGANG,kng,del-verses,none,0.9011367186674153,2
KAIGANG,kng,del-verses,none,0.8980993612857912,3
KAIGANG,kng,del-verses,none,0.9008266404196392,4
KAIGANG,kng,del-verses,none,0.8966006497548737,5
KAIGANG,kng,del-verses,none,0.8967251508695111,6
KAIGANG,kng,del-verses,none,0.9005095149389593,7
KAIGANG,kng,del-verses,none,0.9022431342333432,8
KAIGANG,kng,del-verses,none,0.8988228771972685,9
KAIWÁ,kaw,del-verses,none,0.8980213405517153,0
KAIWÁ,kaw,del-verses,none,0.8988683250276999,1
KAIWÁ,kaw,del-verses,none,0.8983480345638808,2
KAIWÁ,kaw,del-verses,none,0.8966436943734303,3
KAIWÁ,kaw,del-verses,none,0.903597609775238,4
KAIWÁ,kaw,del-verses,none,0.9036287234906824,5
KAIWÁ,kaw,del-verses,none,0.901957225555423,6
KAIWÁ,kaw,del-verses,none,0.9006642778247365,7
KAIWÁ,kaw,del-verses,none,0.9023426899189834,8
KAIWÁ,kaw,del-verses,none,0.9031775746167395,9
KARAJÁ,jva,del-verses,none,0.8960811123855155,0
KARAJÁ,jva,del-verses,none,0.900892145839572,1
KARAJÁ,jva,del-verses,none,0.9010107972811869,2
KARAJÁ,jva,del-verses,none,0.8999175089977344,3
KARAJÁ,jva,del-verses,none,0.8953550785642046,4
KARAJÁ,jva,del-verses,none,0.9012000745809061,5
KARAJÁ,jva,del-verses,none,0.89872816954726,6
KARAJÁ,jva,del-verses,none,0.896849521721689,7
KARAJÁ,jva,del-verses,none,0.9039177576007549,8
KARAJÁ,jva,del-verses,none,0.9013865268463012,9
KASHINAWA,csh,del-verses,none,0.8993682866568485,0
KASHINAWA,csh,del-verses,none,0.9023238243000548,1
KASHINAWA,csh,del-verses,none,0.8979137500176767,2
KASHINAWA,csh,del-verses,none,0.8960753773209456,3
KASHINAWA,csh,del-verses,none,0.8993561655181888,4
KASHINAWA,csh,del-verses,none,0.9013258505504007,5
KASHINAWA,csh,del-verses,none,0.8968147667791913,6
KASHINAWA,csh,del-verses,none,0.8982733437979163,7
KASHINAWA,csh,del-verses,none,0.8991723282485157,8
KASHINAWA,csh,del-verses,none,0.8994773769047865,9
KAYABÍ,kyz,del-verses,none,0.8999308099971406,0
KAYABÍ,kyz,del-verses,none,0.9027013732808062,1
KAYABÍ,kyz,del-verses,none,0.8992952101850055,2
KAYABÍ,kyz,del-verses,none,0.9004241776834832,3
KAYABÍ,kyz,del-verses,none,0.9015842584594779,4
KAYABÍ,kyz,del-verses,none,0.8931895998684353,5
KAYABÍ,kyz,del-verses,none,0.9036821823149167,6
KAYABÍ,kyz,del-verses,none,0.9011397830663764,7
KAYABÍ,kyz,del-verses,none,0.900564928224632,8
KAYABÍ,kyz,del-verses,none,0.8957008858394585,9
KAYAPÓ,kyp,del-verses,none,0.9010705178751628,0
KAYAPÓ,kyp,del-verses,none,0.9027858486854343,1
KAYAPÓ,kyp,del-verses,none,0.9015577903510172,2
KAYAPÓ,kyp,del-verses,none,0.9004548425171575,3
KAYAPÓ,kyp,del-verses,none,0.906060122180281,4
KAYAPÓ,kyp,del-verses,none,0.9003494863061619,5
KAYAPÓ,kyp,del-verses,none,0.898153467783223,6
KAYAPÓ,kyp,del-verses,none,0.9025372738751166,7
KAYAPÓ,kyp,del-verses,none,0.9029290672847564,8
KAYAPÓ,kyp,del-verses,none,0.9001930981804653,9
KUBEO,cub,del-verses,none,0.903214995331913,0
KUBEO,cub,del-verses,none,0.9043438069124518,1
KUBEO,cub,del-verses,none,0.8945509521240257,2
KUBEO,cub,del-verses,none,0.9041338811046516,3
KUBEO,cub,del-verses,none,0.8984935061108666,4
KUBEO,cub,del-verses,none,0.8998322434992054,5
KUBEO,cub,del-verses,none,0.9005798740076862,6
KUBEO,cub,del-verses,none,0.8973536458036016,7
KUBEO,cub,del-verses,none,0.9070617936871258,8
KUBEO,cub,del-verses,none,0.8989870159046421,9
MACUSHI,mac,del-verses,none,0.9010631887052342,0
MACUSHI,mac,del-verses,none,0.9021572256657484,1
MACUSHI,mac,del-verses,none,0.9036296918044077,2
MACUSHI,mac,del-verses,none,0.8997055067722681,3
MACUSHI,mac,del-verses,none,0.9035274621212122,4
MACUSHI,mac,del-verses,none,0.898484131083563,5
MACUSHI,mac,del-verses,none,0.8992947945362718,6
MACUSHI,mac,del-verses,none,0.9035705061983471,7
MACUSHI,mac,del-verses,none,0.8984572285353535,8
MACUSHI,mac,del-verses,none,0.8996803977272727,9
MAKUNA,mcn,del-verses,none,0.9018722663130604,0
MAKUNA,mcn,del-verses,none,0.8990460545846775,1
MAKUNA,mcn,del-verses,none,0.898806578660914,2
MAKUNA,mcn,del-verses,none,0.9008134264848496,3
MAKUNA,mcn,del-verses,none,0.9033704751914818,4
MAKUNA,mcn,del-verses,none,0.902889544204089,5
MAKUNA,mcn,del-verses,none,0.8990420963049459,6
MAKUNA,mcn,del-verses,none,0.8970134779424862,7
MAKUNA,mcn,del-verses,none,0.8986423100520514,8
MAKUNA,mcn,del-verses,none,0.9033012052961783,9
MATSÉS,myr,del-verses,none,0.9014837096549011,0
MATSÉS,myr,del-verses,none,0.9001981784984489,1
MATSÉS,myr,del-verses,none,0.9020276579580543,2
MATSÉS,myr,del-verses,none,0.9049432208629559,3
MATSÉS,myr,del-verses,none,0.9003486708623213,4
MATSÉS,myr,del-verses,none,0.9021346344576745,5
MATSÉS,myr,del-verses,none,0.8972245944412109,6
MATSÉS,myr,del-verses,none,0.8992281373578255,7
MATSÉS,myr,del-verses,none,0.899393135009782,8
MATSÉS,myr,del-verses,none,0.9040910351880157,9
MAXAKALI,max,del-verses,none,0.8994653958136607,0
MAXAKALI,max,del-verses,none,0.897616166981429,1
MAXAKALI,max,del-verses,none,0.8981325739691532,2
MAXAKALI,max,del-verses,none,0.8974858356940509,3
MAXAKALI,max,del-verses,none,0.902408915643689,4
MAXAKALI,max,del-verses,none,0.9027581051306264,5
MAXAKALI,max,del-verses,none,0.8961456366068619,6
MAXAKALI,max,del-verses,none,0.8975227219074599,7
MAXAKALI,max,del-verses,none,0.8992662102612528,8
MAXAKALI,max,del-verses,none,0.9076836441611583,9
MUNDURUKÚ,muu,del-verses,none,0.9014143380556433,0
MUNDURUKÚ,muu,del-verses,none,0.9038144149837019,1
MUNDURUKÚ,muu,del-verses,none,0.9025545217802565,2
MUNDURUKÚ,muu,del-verses,none,0.8998836266869715,3
MUNDURUKÚ,muu,del-verses,none,0.9015183479306941,4
MUNDURUKÚ,muu,del-verses,none,0.9014418123622605,5
MUNDURUKÚ,muu,del-verses,none,0.9022346423532136,6
MUNDURUKÚ,muu,del-verses,none,0.9025152727708035,7
MUNDURUKÚ,muu,del-verses,none,0.8939923503680576,8
MUNDURUKÚ,muu,del-verses,none,0.8960411486615106,9
NADEB,nad,del-verses,none,0.8996585774329392,0
NADEB,nad,del-verses,none,0.903796910206674,1
NADEB,nad,del-verses,none,0.8965093183280003,2
NADEB,nad,del-verses,none,0.9044846096900903,3
NADEB,nad,del-verses,none,0.8990618969987986,4
NADEB,nad,del-verses,none,0.9023224016084077,5
NADEB,nad,del-verses,none,0.9000287215666604,6
NADEB,nad,del-verses,none,0.8992762974259813,7
NADEB,nad,del-verses,none,0.8999235439986084,8
NADEB,nad,del-verses,none,0.9025206208712748,9
NAMBIKUÁRA,nmb,del-verses,none,0.8991925763806514,0
NAMBIKUÁRA,nmb,del-verses,none,0.8991770627728307,1
NAMBIKUÁRA,nmb,del-verses,none,0.9000100241773611,2
NAMBIKUÁRA,nmb,del-verses,none,0.9005661273500133,3
NAMBIKUÁRA,nmb,del-verses,none,0.9028514011174571,4
NAMBIKUÁRA,nmb,del-verses,none,0.901695040657586,5
NAMBIKUÁRA,nmb,del-verses,none,0.905338351786571,6
NAMBIKUÁRA,nmb,del-verses,none,0.8996866251220205,7
NAMBIKUÁRA,nmb,del-verses,none,0.8947568778983597,8
NAMBIKUÁRA,nmb,del-verses,none,0.9036306615718387,9
NHEENGATU,[yrl],del-verses,none,0.9007675685409445,0
NHEENGATU,[yrl],del-verses,none,0.8988092558411741,1
NHEENGATU,[yrl],del-verses,none,0.90135562508441,2
NHEENGATU,[yrl],del-verses,none,0.901254333048215,3
NHEENGATU,[yrl],del-verses,none,0.9006606491694054,4
NHEENGATU,[yrl],del-verses,none,0.9032295277540179,5
NHEENGATU,[yrl],del-verses,none,0.900517152118129,6
NHEENGATU,[yrl],del-verses,none,0.90135562508441,7
NHEENGATU,[yrl],del-verses,none,0.8973630306577229,8
NHEENGATU,[yrl],del-verses,none,0.8987135911403232,9
PALIKÚR,plk,del-verses,none,0.8974148960559692,0
PALIKÚR,plk,del-verses,none,0.9030946552578448,1
PALIKÚR,plk,del-verses,none,0.9012494730692147,2
PALIKÚR,plk,del-verses,none,0.9034237558886826,3
PALIKÚR,plk,del-verses,none,0.8985593527441076,4
PALIKÚR,plk,del-verses,none,0.8995189214373932,5
PALIKÚR,plk,del-verses,none,0.9042649962652625,6
PALIKÚR,plk,del-verses,none,0.8954735721100158,7
PALIKÚR,plk,del-verses,none,0.9041115392295348,8
PALIKÚR,plk,del-verses,none,0.9013474637064867,9
PARECÍS,pex,del-verses,none,0.903663167752058,0
PARECÍS,pex,del-verses,none,0.8985397302766791,1
PARECÍS,pex,del-verses,none,0.9000862160172702,2
PARECÍS,pex,del-verses,none,0.9004824045039428,3
PARECÍS,pex,del-verses,none,0.8983011167562968,4
PARECÍS,pex,del-verses,none,0.8987558330875914,5
PARECÍS,pex,del-verses,none,0.9004418852268967,6
PARECÍS,pex,del-verses,none,0.896997746677982,7
PARECÍS,pex,del-verses,none,0.8994176479460103,8
PARECÍS,pex,del-verses,none,0.8995211972095725,9
PAUMARÍ,pau,del-verses,none,0.9051366709957502,0
PAUMARÍ,pau,del-verses,none,0.8985912186674959,1
PAUMARÍ,pau,del-verses,none,0.9005255873224923,2
PAUMARÍ,pau,del-verses,none,0.8993930137128293,3
PAUMARÍ,pau,del-verses,none,0.8983686671910345,4
PAUMARÍ,pau,del-verses,none,0.9021931990707713,5
PAUMARÍ,pau,del-verses,none,0.8982345265750852,6
PAUMARÍ,pau,del-verses,none,0.9013395769692757,7
PAUMARÍ,pau,del-verses,none,0.9008030145054784,8
PAUMARÍ,pau,del-verses,none,0.9025605614394507,9
PIRATAPÚYA,prt,del-verses,none,0.9030350956469347,0
PIRATAPÚYA,prt,del-verses,none,0.9053057689411056,1
PIRATAPÚYA,prt,del-verses,none,0.899672390420244,2
PIRATAPÚYA,prt,del-verses,none,0.8970025606266004,3
PIRATAPÚYA,prt,del-verses,none,0.9021558216598885,4
PIRATAPÚYA,prt,del-verses,none,0.8953155595722248,5
PIRATAPÚYA,prt,del-verses,none,0.8991715619822263,6
PIRATAPÚYA,prt,del-verses,none,0.8983901943063715,7
PIRATAPÚYA,prt,del-verses,none,0.8952590751619219,8
PIRATAPÚYA,prt,del-verses,none,0.9014761259225788,9
PORTUGUESE,por,del-verses,none,0.8996348028811493,0
PORTUGUESE,por,del-verses,none,0.8985533612284639,1
PORTUGUESE,por,del-verses,none,0.9020133007216349,2
PORTUGUESE,por,del-verses,none,0.8974382298046667,3
PORTUGUESE,por,del-verses,none,0.9024681126316427,4
PORTUGUESE,por,del-verses,none,0.8993686536893668,5
PORTUGUESE,por,del-verses,none,0.9059583729188144,6
PORTUGUESE,por,del-verses,none,0.9021244769663035,7
PORTUGUESE,por,del-verses,none,0.8998638933247087,8
PORTUGUESE,por,del-verses,none,0.9004500953420522,9
RIKBAKTSA,rik,del-verses,none,0.9015155508473855,0
RIKBAKTSA,rik,del-verses,none,0.8981300894571189,1
RIKBAKTSA,rik,del-verses,none,0.8954621894464065,2
RIKBAKTSA,rik,del-verses,none,0.9040882294428016,3
RIKBAKTSA,rik,del-verses,none,0.9037294487530245,4
RIKBAKTSA,rik,del-verses,none,0.9033128550611033,5
RIKBAKTSA,rik,del-verses,none,0.9023181313477401,6
RIKBAKTSA,rik,del-verses,none,0.8995907179524675,7
RIKBAKTSA,rik,del-verses,none,0.9031853263799028,8
RIKBAKTSA,rik,del-verses,none,0.8973598162226685,9
SANUMÁ,snm,del-verses,none,0.900247242445413,0
SANUMÁ,snm,del-verses,none,0.8996730922732457,1
SANUMÁ,snm,del-verses,none,0.9018669994351856,2
SANUMÁ,snm,del-verses,none,0.9022124231160017,3
SANUMÁ,snm,del-verses,none,0.8990024724244541,4
SANUMÁ,snm,del-verses,none,0.9027274467121734,5
SANUMÁ,snm,del-verses,none,0.9031257731188802,6
SANUMÁ,snm,del-verses,none,0.897472961261201,7
SANUMÁ,snm,del-verses,none,0.8990724907381331,8
SANUMÁ,snm,del-verses,none,0.9030884300182515,9
SATERÉ-MAWÉ,[mav],del-verses,none,0.893288956244227,0
SATERÉ-MAWÉ,[mav],del-verses,none,0.8986498819130637,1
SATERÉ-MAWÉ,[mav],del-verses,none,0.9102898799219022,2
SATERÉ-MAWÉ,[mav],del-verses,none,0.8982903666502581,3
SATERÉ-MAWÉ,[mav],del-verses,none,0.9087467297938595,4
SATERÉ-MAWÉ,[mav],del-verses,none,0.8912604605113966,5
SATERÉ-MAWÉ,[mav],del-verses,none,0.8958124768389206,6
SATERÉ-MAWÉ,[mav],del-verses,none,0.8966324481883197,7
SATERÉ-MAWÉ,[mav],del-verses,none,0.9066532447635219,8
SATERÉ-MAWÉ,[mav],del-verses,none,0.8931686569062882,9
SIRIANO,sri,del-verses,none,0.9003121000317202,0
SIRIANO,sri,del-verses,none,0.9017894178790951,1
SIRIANO,sri,del-verses,none,0.9000947169250494,2
SIRIANO,sri,del-verses,none,0.8986107444927764,3
SIRIANO,sri,del-verses,none,0.8992096571336041,4
SIRIANO,sri,del-verses,none,0.8975482291040489,5
SIRIANO,sri,del-verses,none,0.898184851059299,6
SIRIANO,sri,del-verses,none,0.9021088379542032,7
SIRIANO,sri,del-verses,none,0.8992518028379587,8
SIRIANO,sri,del-verses,none,0.8967119696018562,9
SPANISH,spa,del-verses,none,0.8997162225145872,0
SPANISH,spa,del-verses,none,0.9021262662316591,1
SPANISH,spa,del-verses,none,0.8978814034301087,2
SPANISH,spa,del-verses,none,0.9011262603319193,3
SPANISH,spa,del-verses,none,0.9018961763786217,4
SPANISH,spa,del-verses,none,0.9000495578145004,5
SPANISH,spa,del-verses,none,0.9043534180142656,6
SPANISH,spa,del-verses,none,0.8997221222544086,7
SPANISH,spa,del-verses,none,0.8975628174797492,8
SPANISH,spa,del-verses,none,0.8991232986625289,9
TENHARIM,[pah],del-verses,none,0.9006136146357009,0
TENHARIM,[pah],del-verses,none,0.8974154694623474,1
TENHARIM,[pah],del-verses,none,0.9023907232653273,2
TENHARIM,[pah],del-verses,none,0.9033061049290783,3
TENHARIM,[pah],del-verses,none,0.8977682897483757,4
TENHARIM,[pah],del-verses,none,0.8996039307756843,5
TENHARIM,[pah],del-verses,none,0.8962057999102503,6
TENHARIM,[pah],del-verses,none,0.9017923920890213,7
TENHARIM,[pah],del-verses,none,0.8989324341022756,8
TENHARIM,[pah],del-verses,none,0.9031288818360963,9
TERÊNA,trn,del-verses,none,0.896462983041139,0
TERÊNA,trn,del-verses,none,0.901933187406665,1
TERÊNA,trn,del-verses,none,0.9017572571241536,2
TERÊNA,trn,del-verses,none,0.8986600658715709,3
TERÊNA,trn,del-verses,none,0.900339586359266,4
TERÊNA,trn,del-verses,none,0.9016652005809791,5
TERÊNA,trn,del-verses,none,0.9021704887179592,6
TERÊNA,trn,del-verses,none,0.9009041998240697,7
TERÊNA,trn,del-verses,none,0.9028517071374507,8
TERÊNA,trn,del-verses,none,0.8991285313912812,9
TICUNA,tic,del-verses,none,0.9030686953677826,0
TICUNA,tic,del-verses,none,0.9012476214544806,1
TICUNA,tic,del-verses,none,0.899833501813641,2
TICUNA,tic,del-verses,none,0.8999449961348636,3
TICUNA,tic,del-verses,none,0.9050049800796812,4
TICUNA,tic,del-verses,none,0.8999840191472914,5
TICUNA,tic,del-verses,none,0.9034589254920616,6
TICUNA,tic,del-verses,none,0.9023421240411489,7
TICUNA,tic,del-verses,none,0.8998520842005114,8
TICUNA,tic,del-verses,none,0.9023737140988286,9
TUCANO,tuc,del-verses,none,0.8934022318088761,0
TUCANO,tuc,del-verses,none,0.8938793246336688,1
TUCANO,tuc,del-verses,none,0.9066488372822284,2
TUCANO,tuc,del-verses,none,0.9046553508312166,3
TUCANO,tuc,del-verses,none,0.9007691721879522,4
TUCANO,tuc,del-verses,none,0.9055289010737948,5
TUCANO,tuc,del-verses,none,0.9060351122400068,6
TUCANO,tuc,del-verses,none,0.8973936844557334,7
TUCANO,tuc,del-verses,none,0.8997589897279451,8
